doi_o,n_replications,outcomes,first_year_r,flora_commit
10.1037/a0027395,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0027407,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0027470,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0027586,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0027598,2,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0027678,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0028216,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0028964,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0029288,2,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0029395,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0029649,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0030655,2,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0030931,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0031047,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0031337,2,failed | mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0032028,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0032108,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0032282,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0033009,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0033010,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0034352,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0034462,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0034755,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0035663,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0035826,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0036158,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0036477,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0037037,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0037294,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0038543,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0038647,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/a0039737,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/abn0000277,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/amp0001079,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/apl0000082,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/apl0000281,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/apl0000347,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/bar0000276,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/ccp0000051,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/cdp0000137,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/cou0000131,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/dev0001689,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/e519682015-069,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/e520602012-521,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/e522512014-027,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/e524912015-308,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/e578192014-061,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/e722852011-095,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/ebs0000028,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/edu0000039,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/edu0000115,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/edu0000193,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/edu0000701,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0021797,2,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0028063,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0032236,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0033373,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0037031,1,failed,1979,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0040525,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0042026,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0053944,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0054651,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0055756,3,failed | mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0062326,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0076284,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0080111,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0087446,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0091247,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0093718,2,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0093929,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/h0100577,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/mot0000097,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pas0001193,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/per0000181,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspa0000032,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspa0000093,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspa0000306,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspa0000319,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspi0000081,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspi0000109,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspi0000121,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspi0000348,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspi0000402,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000031,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000047,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000068,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000096,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000100,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000113,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pspp0000136,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pst0000015,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/pst0000133,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/spq0000088,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/t05147-000,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/t71797-000,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/t79666-000,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/tps0000068,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/tra0000276,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/vio0000187,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xap0000408,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000064,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000157,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000165,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000182,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000232,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000263,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000466,2,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0000738,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0001120,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xge0001195,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xhp0000284,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xhp0000399,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xhp0000463,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xhp0000541,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xlm0000479,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xlm0000530,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1037/xlm0000546,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/282403a0,1,failed,1999,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/358749a0,1,successful,1995,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/365611a0,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/mp.2011.132,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/mp.2015.109,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/mp.2015.32,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/mp.2017.24,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature01647,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature01930,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature01960,1,failed,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature05724,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature06014,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature06176,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature06288,2,failed | mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature08833,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature09144,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature09208,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature09557,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature09627,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature10509,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature10860,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature11005,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature11071,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature11467,3,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature12774,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature13530,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature13977,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nature15392,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ncb2048,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nclimate2093,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ncomms1262,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.2007.47,1,successful,2008,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.2390,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.2520,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.2578,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.2637,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.2802,3,failed | successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.3246,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.3434,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.3598,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.439,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.485,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.513,1,failed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.520,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.584,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.635,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.663,1,mixed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.81,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng.974,2,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng1732,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng1808,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng2048,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng2101,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/ng2121,1,successful,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nm.2284,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nm.2753,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nm.3466,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nm.4246,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nn.3973,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nn1029,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nn1066,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nn1504,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nn1601,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/nn1979,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/npp.2009.220,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/oby.2005.12,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41467-018-06785-y,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41467-019-12048-1,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41467-020-17654-y,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41467-021-25734-w,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41467-021-27323-3,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41467-022-28252-5,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41477-020-0732-1,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41561-020-00674-0,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41562-018-0399-z,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41562-023-01594-w,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41586-021-03380-y,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41586-022-04452-3,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41591-024-03283-1,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41593-021-00908-3,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-017-05456-0,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-017-10669-4,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-018-30314-y,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-018-31129-7,1,statistically successful but flawed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-019-57204-1,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-021-81148-0,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-021-89023-8,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/s41598-022-24919-7,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/sj.mp.4000345,1,mixed,2003,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/sj.mp.4000515,1,failed,2000,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/sj.mp.4001437,1,successful,2005,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/sj.mp.4001753,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/srep05304,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/srep30423,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/srep38427,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1038/tp.2017.146,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1039/c7rp00238f,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1044/jshd.4301.47,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1044/jslhr.4306.1440,1,successful,2003,cb02db7930176d05964d3afe98f460ffa364f366
10.1046/j.1369-6513.2002.00191.x,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1053/j.gastro.2014.04.022,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1055/s-0030-1249773,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1055/s-0041-111172,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.1056/nejmoa073493,2,mixed | successful,2008,cb02db7930176d05964d3afe98f460ffa364f366
10.1056/nejmoa0903753,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1056/nejmoa1007064,2,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1057/ejis.2009.6,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1057/palgrave.jibs.8490825,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1057/s41599-019-0279-9,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1068/p080413,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1068/p6254,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1068/p7663,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0505454102,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0607716103,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0711555105,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0801030105,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0803768105,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0804388105,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0805867105,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0811323106,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0908963106,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.0910967107,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1009906107,2,failed | mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1015493108,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1103343108,2,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1113380109,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1118373109,3,failed | mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1121623109,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1202129109,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1209746109,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1211645109,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1216438110,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1217854110,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1321202111,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1407535111,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1421435112,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1423035112,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1501592112,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1505067112,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1506076112,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1508932113,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1511536112,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1516047113,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1516868113,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1517662112,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1519401113,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1520027113,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1523586113,2,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1523698113,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1601280113,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1606574113,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1607330114,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1610834113,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1616921114,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1618923114,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1619717114,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.1073/pnas.1620542114,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
