doi_r,n_originals,outcomes,year_r,flora_commit
10.1561/104.00000127,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000130,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000142,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/104.00000144,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1561/107.00000066,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2018.1481,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2018.880,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2019.2134,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2020.2474,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2020.2538,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2020.2639,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2021.2932,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2022.3108,2,failed | successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2023.3960,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.15626/mp.2025.4708,1,mixed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.15763/issn.1936-9298.2024.1.1.36-60,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.1590/s1415-47572010005000056,1,successful,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.16910/jemr.11.4.6,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.16930/2237-7662202131531,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17016/feds.2017.062,1,mixed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.17105/spr-15-0048.1,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.17250/khisli.43.1.202603.001,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/39xuw,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/3bz2g,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/4hjck,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/7weum,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/7yfkc,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/82bwv,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/ahcpw,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/bu3gm,1,uninformative,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/e5wka,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/e9d3k,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/ehjdm,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/etg7c,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/evdp5,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/ezw6p,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/fmd75,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/g2zv6,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/gea2s,1,uninformative,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/ictp5,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/j8a4p,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/j9mfn,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/pb9w7,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/qswe3,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/r8qp2,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/rge23,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/uxajg,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/w34fb,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/wmqtb,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/xszk6,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.17605/osf.io/yptua,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.17615/q9na-cr13,1,failed,1985,cb02db7930176d05964d3afe98f460ffa364f366
10.17645/mac.7666,1,descriptive only,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.17645/mac.7807,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.17645/si.v6i2.1395,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00004,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00010,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00014,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00015,1,mixed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00021,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00024,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00026,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00027,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00028,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00032,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00046,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00053,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00064,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00066,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00067,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1atrr.00076,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.17705/1cais.05749,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.17760/d20483134,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17811/ebl.12.3.2023.241-247,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.17885/heiup.1157.c19369,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.18148/srm/2012.v6i1.5092,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.18148/srm/2016.v10i2.6274,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.18438/eblip30968,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.18559/ebr.2021.2.2,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.18564/jasss.4219,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.18632/oncotarget.12648,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.18632/oncotarget.7945,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.18632/oncotarget.9819,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.18653/v1/d17-1076,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.18653/v1/w19-8649,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.18699/vjgb-25-91,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.18718/81781.23,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.18718/81781.27,1,failed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.18718/81781.29,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.18718/81781.38,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.18718/81781.7,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.1901/jaba.1999.32-367,1,failed,1999,cb02db7930176d05964d3afe98f460ffa364f366
10.1901/jaba.2011.44-369,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.1901/jeab.2012.98-283,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.20378/irb-49996,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.20429/ijsotl.2018.120107,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.20982/tqmp.11.2.r008,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.20982/tqmp.14.1.r008,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.20982/tqmp.16.2.r001,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.20982/tqmp.20.1.r001,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.20982/tqmp.21.3.p115,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.20982/tqmp.21.3.p138,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.21203/rs.3.rs-6613854/v1,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.21203/rs.3.rs-8351701/v1,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.21203/rs.3.rs-9422704/v1,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.2132/personality.33.3.13,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.2139/ssrn.2586261,1,mixed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.2139/ssrn.5048949,6,failed | mixed | successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.2174/1874402800902010006,1,successful,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.2190/em.29.2.d,1,failed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.2190/om.61.2.b,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.2196/39258,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.2196/45481,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.2196/51056,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/145684,1,successful,1985,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/146341,1,failed,1998,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/2061038,1,mixed,1984,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/2234982,1,failed,1994,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/2586120,1,successful,1999,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/2586310,1,failed,1998,cb02db7930176d05964d3afe98f460ffa364f366
10.2307/2951542,1,failed,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.2308/bria-2020-021,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.2308/bria-51455,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.2308/bria-52306,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.2337/db13-1435,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.23668/psycharchives.21850,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.23668/psycharchives.4766,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.23675/sjlas.v45i0.614,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.24193/cbb.2022.26.09,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.2466/04.03.pr0.112.2.533-544,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.2466/07.10.17.pr0.107.4.139-144,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.2466/20.22.pms.114.1.185-188,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.2466/pms.2000.90.2.640,1,successful,2000,cb02db7930176d05964d3afe98f460ffa364f366
10.2466/pr0.1973.32.2.650,1,successful,1973,cb02db7930176d05964d3afe98f460ffa364f366
10.2466/pr0.1999.85.2.457,1,successful,1999,cb02db7930176d05964d3afe98f460ffa364f366
10.24839/2325-7342.jn26.4.422,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.2501/jar-40-1-2-35-42,1,successful,2000,cb02db7930176d05964d3afe98f460ffa364f366
10.2522/ptj.20120444,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.26021/11892,1,mixed,1992,cb02db7930176d05964d3afe98f460ffa364f366
10.26443/msurj.v15i1.10,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.26443/msurj.v19i1.231,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.26481/umagsb.2025008,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.2753/pss0885-3134310105,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.29115/sp-2023-0025,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.29338/wp2019-15,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.30636/jbpa.12.34,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3102/0002831214565787,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3102/0013189x20922993,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3102/0013189x20940304,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3102/0162373720948884,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3109/0142159x.2014.890702,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3109/03014460.2011.614278,1,successful,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.3109/13668250.2012.703318,1,successful,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.31219/osf.io/v6sfg_v1,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.31219/osf.io/x394e_v3,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.31222/osf.io/sjyp3,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/2br58,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/3472y_v4,1,mixed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/4jkvn_v1,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/4uy2c,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/5e8mz_v1,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/5y34g,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/8zarq,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/9q5rc,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/a6qnk_v1,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/akfzh,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/am6rg_v1,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/b6wxu,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/dca65,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/ekw9c,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/eu9cj,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/fmdqe,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/g5bnd_v1,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/j2xn3,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/knh68,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/kt3sw_v2,1,failed,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/m5paz,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/mjs2d,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/mvn9b,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/nm8p5,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/ntukz,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/prfm3,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/qn7pt,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/rvxw4,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/vkarq,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/xzn4d,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/ydgh9_v2,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/yha5e,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/yt9n8,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31234/osf.io/zeux9,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.31235/osf.io/2j9hr_v1,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.31235/osf.io/2nwft,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.31235/osf.io/nt8c4,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.31235/osf.io/zugae,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31275/20211903,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31542/r.gm:2129,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31577/sp.2021.02.823,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.31820/pt.28.3.7,1,successful,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.31979/etd.eh36-m2wx,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.31979/mrj.2020.1607,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3205/zma000997,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3233/jad-170276,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.3233/jad-2010-1357,1,mixed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.3233/jad-2011-101932,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.32388/e37rhf,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.32601/ejal.911399,1,successful,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.32714/ricl.10.01.08,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.32872/cpe.v2i4.2593,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.33423/jop.v24i1.6861,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3368/jhr.xlii.4.919,1,failed,2007,cb02db7930176d05964d3afe98f460ffa364f366
10.3386/w15609,1,failed,2009,cb02db7930176d05964d3afe98f460ffa364f366
10.3386/w16115,1,failed,2010,cb02db7930176d05964d3afe98f460ffa364f366
10.3386/w20657,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3386/w30851,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fcomm.2018.00046,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fcomm.2022.1048896,10,failed | mixed | successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fcvm.2023.1226971,1,mixed,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fgene.2021.690335,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fmicb.2018.01598,1,mixed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnbeh.2018.00080,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fneur.2025.1709389,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fneur.2026.1796427,1,successful,2026,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnhum.2014.00019,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnhum.2014.00154,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnhum.2014.00460,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnhum.2016.00475,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnhum.2019.00119,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnhum.2022.937515,1,mixed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnins.2012.00115,1,mixed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnins.2017.00664,1,failed,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnins.2018.00617,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fnins.2020.00803,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fped.2021.590040,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fphys.2019.01578,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2012.00504,1,failed,2012,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2013.00698,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2013.00858,1,successful,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.00539,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.00786,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.00875,1,mixed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.00955,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.01035,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.01276,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.01325,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2014.01511,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2015.00335,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2015.00494,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2015.01221,1,failed,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2015.01552,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2015.01709,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2015.01755,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2016.01013,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2016.01042,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2016.01930,1,failed,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2016.01977,1,successful,2016,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2017.00190,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2018.00540,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2018.00996,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2018.02374,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2018.02476,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2020.02107,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2020.02182,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2021.626087,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2024.1433725,1,mixed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyg.2024.1495812,1,successful,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyt.2020.00777,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fpsyt.2022.836077,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fvets.2018.00312,1,mixed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3389/fvets.2023.1305353,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/ani12070807,1,successful,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/brainsci8080152,1,successful,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/g11040058,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/genes12091349,1,mixed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/healthcare13212808,1,successful,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/jcm10010052,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/jcm13030857,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/jintelligence7010006,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/rs14030597,1,failed,2022,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/su12083069,1,successful,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3390/su9071286,1,successful,2017,cb02db7930176d05964d3afe98f460ffa364f366
10.34917/2824168,1,mixed,2011,cb02db7930176d05964d3afe98f460ffa364f366
10.36948/ijfmr.2025.v07i06.61995,1,failed,2025,cb02db7930176d05964d3afe98f460ffa364f366
10.37237/150205,1,descriptive only,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13414-015-0849-x,1,successful,2015,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13414-019-01890-6,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13414-024-02994-4,1,failed,2024,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13421-018-0803-y,1,failed,2018,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13421-018-0888-3,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13421-019-00968-8,1,failed,2019,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13421-020-01073-x,1,failed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-013-0549-2,1,failed,2013,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-014-0582-9,1,successful,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-014-0757-4,1,failed,2014,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-019-01708-4,1,mixed,2020,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-021-01927-8,1,failed,2021,cb02db7930176d05964d3afe98f460ffa364f366
10.3758/s13423-023-02259-5,1,successful,2023,cb02db7930176d05964d3afe98f460ffa364f366
